B1069B1599,791, SC12-ERS070169,2390,98,100,100,1
B1069B1599,791, ERS043923,2212,98,100,100,1
B1069B1599,791, SC12-ERS043836,2070,98,100,100,1
B1069B1599,791, SC12-ERS044171,2775,98,100,100,1
B1069B1599,791, SC12-ERS070021,1824,98,100,100,1
B1069B1599,791, SC12-ERS043860,2173,98,100,100,1
B1069B1599,791, SC12-ERS044162,1957,98,100,100,1
B1069B1599,791, SC12-ERS043853,2568,98,100,100,1
B1069B1599,2239, SC12-ERS070169,897,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS043836,876,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS044171,796,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS070021,789,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS043860,830,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS044162,836,98.1412639405,269,269,1
B1069B1599,2239, SC12-ERS043853,860,98.1412639405,269,269,1
B1069B1599,796, SC12-ERS044109,2088,98.1785063752,1647,1647,1
B1069B1599,798, ERS043953,2685,98.2269503546,282,282,1
B1069B1599,2243, SC12-ERS070169,891,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS043836,870,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS044171,790,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS070021,783,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS043860,824,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS044162,830,98.3796296296,432,432,1
B1069B1599,2243, SC12-ERS043853,854,98.3796296296,432,432,1
B1069B1599,774, SC12-ERS070169,2733,98.4848484848,132,132,1
B1069B1599,774, ERS043923,2320,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS043836,2657,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS044171,2630,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS070021,2334,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS043860,2564,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS044162,2338,98.4848484848,132,132,1
B1069B1599,774, SC12-ERS043853,2152,98.4848484848,132,132,1
B1069B1599,2271, SC12-ERS070169,2372,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS043836,2712,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS044171,2784,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS070021,1965,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS043860,2608,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS044162,2231,98.5074626866,67,67,1
B1069B1599,2271, SC12-ERS043853,2098,98.5074626866,67,67,1
B1069B1599,1768, SC12-ERS044147,1856,98.5507246377,759,759,1
B1069B1599,798, SC12-ERS070169,2397,98.5815602837,282,282,1
B1069B1599,798, ERS043923,2219,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS043836,2063,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS044171,2768,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS070021,1831,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS043860,2180,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS044162,1950,98.5815602837,282,282,1
B1069B1599,798, SC12-ERS043853,2575,98.5815602837,282,282,1
B1069B1599,809, ERS043953,1374,98.6013986014,143,143,1
B1069B1599,796, SC12-ERS043836,2065,98.6035215543,1647,1647,1
B1069B1599,796, SC12-ERS044171,2770,98.6035215543,1647,1647,1
B1069B1599,796, SC12-ERS044162,1952,98.6035215543,1647,1647,1
B1069B1599,775, SC12-ERS070169,2732,98.7179487179,78,78,1
B1069B1599,775, ERS043923,2319,98.7179487179,78,78,1
B1069B1599,775, SC12-ERS043836,2656,98.7179487179,78,78,1
B1069B1599,775, SC12-ERS044171,2629,98.7179487179,78,78,1
